adsh,tag,ddate,qtrs,value,footnote,cik,name,sic,form
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,14082000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2425000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,6196000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,10121000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,175823000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2067000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1528000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,96919000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,96919000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,96919000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,175000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,8830000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,4154000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,10762000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,57966000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,57966000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,57966000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,11584000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,130280000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,4652000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,261000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,520000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1304000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,147000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,9489000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,873000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,5717000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,18871000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,10000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3232000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2254000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,140896000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,39229000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,14525000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,839000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,22521000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,815000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,13798000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1461000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,34223000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,235000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,4771000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1376000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1454000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,9527000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1757000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3638000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3060000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,68484000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,585000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,201000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,164000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,242000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,41294000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,493000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,4528000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2132000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1388000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,880000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,25930000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,262000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3791000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,66000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,504000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2998000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,476000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,58418000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,54689000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,54689000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,11298000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,186000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1536000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,10730000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,90916000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,74908000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,14146000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,4602000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,47881000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3297000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,942727000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1396000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,78000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,99055000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,183000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,12995000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2575000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1409000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,252000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,5118000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3586000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,306000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,22529000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,41114000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1821000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,682000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,6255000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,136951000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1464000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,340000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,27000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,46620000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,46620000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,46620000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,25024000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,47047000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,29699000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,10000000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,26384000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,45214000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,593000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,21294000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,16505000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,967000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,8742000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,6692000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,374000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1932000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,40985000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,40985000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3432000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,6469000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,9182000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,909000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,408482000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,408482000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,67271000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,67271000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,85775000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,85775000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,85775000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1482000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,28844000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,25096000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,25096000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,60220000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2734000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,35165000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,134000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3675000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,6621000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3451000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,400000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,12981000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,156000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2181000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2181000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2181000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,42563000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,470000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,77079000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,29665000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,128000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1106000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,37000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,8415000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,5322000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3309000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,3107000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,1224000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,5605000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,8420000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,180030000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,4399000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,406000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,407552000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,65037000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2413000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20251231,0,2358000000.0000,,1039765,ING GROEP NV,6029,20-F
0001653242-26-000006,ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,20241231,4,1055000.0000,,1653242,BANK OF N.T. BUTTERFIELD & SON LTD,6029,20-F
0001653242-26-000006,ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,20241231,4,0.0000,,1653242,BANK OF N.T. BUTTERFIELD & SON LTD,6029,20-F
0001653242-26-000006,ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,20241231,4,0.0000,,1653242,BANK OF N.T. BUTTERFIELD & SON LTD,6029,20-F
0001653242-26-000006,ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,20241231,4,4499300000.0000,,1653242,BANK OF N.T. BUTTERFIELD & SON LTD,6029,20-F
